pair,method,file,seed,relays,width,height,iteration,evaluation,best_fitness
63,Naive,2026-09-19_00-15-21.log,,63,,,383,384,0.863889
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,0,1,0.445238
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,0,2,0.488095
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,0,3,0.492857
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,0,5,0.602381
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,8,172,0.619048
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,8,175,0.635714
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,10,205,0.652381
64,PSO,2026-09-19_00-31-07.log,37283284,8,600.0,600.0,14,281,0.654762
64,Naive,2026-09-19_00-47-25.log,,189,,,0,1,0.445238
64,Naive,2026-09-19_00-47-25.log,,189,,,1,2,0.488095
64,Naive,2026-09-19_00-47-25.log,,189,,,2,3,0.492857
64,Naive,2026-09-19_00-47-25.log,,189,,,4,5,0.602381
64,Naive,2026-09-19_00-47-25.log,,189,,,29,30,0.619048
64,Naive,2026-09-19_00-47-25.log,,189,,,85,86,0.621429
64,Naive,2026-09-19_00-47-25.log,,189,,,151,152,0.661905
65,PSO,2026-09-19_01-05-26.log,37283284,8,700.0,700.0,0,1,0.358333
65,PSO,2026-09-19_01-05-26.log,37283284,8,700.0,700.0,0,2,0.454167
65,PSO,2026-09-19_01-05-26.log,37283284,8,700.0,700.0,0,3,0.54375
65,PSO,2026-09-19_01-05-26.log,37283284,8,700.0,700.0,8,178,0.5625
65,PSO,2026-09-19_01-05-26.log,37283284,8,700.0,700.0,12,245,0.6
65,Naive,2026-09-19_01-23-31.log,,192,,,0,1,0.358333
65,Naive,2026-09-19_01-23-31.log,,192,,,1,2,0.454167
65,Naive,2026-09-19_01-23-31.log,,192,,,2,3,0.54375
65,Naive,2026-09-19_01-23-31.log,,192,,,21,22,0.545833
65,Naive,2026-09-19_01-23-31.log,,192,,,101,102,0.55625
65,Naive,2026-09-19_01-23-31.log,,192,,,260,261,0.614583
66,PSO,2026-09-19_01-42-44.log,1555680,8,350.0,350.0,0,1,0.9875
66,PSO,2026-09-19_01-42-44.log,1555680,8,350.0,350.0,3,64,0.991667
66,PSO,2026-09-19_01-42-44.log,1555680,8,350.0,350.0,5,110,0.995833
66,PSO,2026-09-19_01-42-44.log,1555680,8,350.0,350.0,18,370,1.0
66,Naive,2026-09-19_01-52-19.log,,179,,,0,1,0.9875
66,Naive,2026-09-19_01-52-19.log,,179,,,88,89,0.995833
67,PSO,2026-09-19_02-01-29.log,1555680,8,400.0,400.0,0,1,0.916667
67,PSO,2026-09-19_02-01-29.log,1555680,8,400.0,400.0,0,8,0.983333
67,Naive,2026-09-19_02-14-20.log,,238,,,0,1,0.916667
67,Naive,2026-09-19_02-14-20.log,,238,,,7,8,0.983333
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,0,1,0.594444
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,0,2,0.630556
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,0,3,0.683333
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,0,6,0.744444
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,1,27,0.747222
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,2,42,0.755556
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,5,106,0.786111
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,10,212,0.791667
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,11,226,0.811111
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,17,353,0.833333
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,19,381,0.836111
68,PSO,2026-09-19_02-26-51.log,1555680,8,500.0,500.0,19,395,0.838889
68,Naive,2026-09-19_02-42-47.log,,63,,,0,1,0.594444
68,Naive,2026-09-19_02-42-47.log,,63,,,1,2,0.630556
68,Naive,2026-09-19_02-42-47.log,,63,,,2,3,0.683333
68,Naive,2026-09-19_02-42-47.log,,63,,,5,6,0.744444
68,Naive,2026-09-19_02-42-47.log,,63,,,38,39,0.777778
68,Naive,2026-09-19_02-42-47.log,,63,,,80,81,0.797222
68,Naive,2026-09-19_02-42-47.log,,63,,,89,90,0.811111
68,Naive,2026-09-19_02-42-47.log,,63,,,328,329,0.852778
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,0,1,0.457143
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,0,2,0.516667
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,0,3,0.557143
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,0,4,0.566667
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,0,7,0.62619
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,8,174,0.635714
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,11,239,0.638095
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,13,269,0.640476
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,15,309,0.666667
69,PSO,2026-09-19_02-58-34.log,1555680,8,600.0,600.0,18,369,0.711905
69,Naive,2026-09-19_03-14-15.log,,242,,,0,1,0.457143
69,Naive,2026-09-19_03-14-15.log,,242,,,1,2,0.516667
69,Naive,2026-09-19_03-14-15.log,,242,,,2,3,0.557143
69,Naive,2026-09-19_03-14-15.log,,242,,,3,4,0.566667
69,Naive,2026-09-19_03-14-15.log,,242,,,6,7,0.62619
69,Naive,2026-09-19_03-14-15.log,,242,,,146,147,0.633333
69,Naive,2026-09-19_03-14-15.log,,242,,,203,204,0.640476
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,0,1,0.360417
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,0,2,0.366667
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,0,3,0.45
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,0,5,0.5
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,0,12,0.541667
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,11,231,0.554167
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,13,266,0.564583
70,PSO,2026-09-19_03-32-06.log,1555680,8,700.0,700.0,16,326,0.570833
70,Naive,2026-09-19_03-49-55.log,,486,,,0,1,0.360417
70,Naive,2026-09-19_03-49-55.log,,486,,,1,2,0.366667
70,Naive,2026-09-19_03-49-55.log,,486,,,2,3,0.45
70,Naive,2026-09-19_03-49-55.log,,486,,,4,5,0.5
70,Naive,2026-09-19_03-49-55.log,,486,,,11,12,0.541667
70,Naive,2026-09-19_03-49-55.log,,486,,,251,252,0.545833
70,Naive,2026-09-19_03-49-55.log,,486,,,252,253,0.602083
71,PSO,2026-09-19_04-09-19.log,60466,8,350.0,350.0,0,1,0.970833
71,PSO,2026-09-19_04-09-19.log,60466,8,350.0,350.0,0,8,0.979167
71,PSO,2026-09-19_04-09-19.log,60466,8,350.0,350.0,0,10,0.991667
71,PSO,2026-09-19_04-09-19.log,60466,8,350.0,350.0,6,127,0.995833
71,PSO,2026-09-19_04-09-19.log,60466,8,350.0,350.0,9,192,1.0
71,Naive,2026-09-19_04-18-38.log,,226,,,0,1,0.970833
71,Naive,2026-09-19_04-18-38.log,,226,,,7,8,0.979167
71,Naive,2026-09-19_04-18-38.log,,226,,,9,10,0.991667
71,Naive,2026-09-19_04-18-38.log,,226,,,126,127,0.995833
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,0,1,0.863333
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,0,3,0.866667
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,0,4,0.9
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,0,7,0.913333
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,1,23,0.92
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,1,38,0.926667
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,4,82,0.943333
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,6,129,0.956667
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,7,142,0.97
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,8,165,0.976667
72,PSO,2026-09-19_04-27-39.log,60466,8,400.0,400.0,18,372,0.98
72,Naive,2026-09-19_04-40-11.log,,94,,,0,1,0.863333
72,Naive,2026-09-19_04-40-11.log,,94,,,2,3,0.866667
72,Naive,2026-09-19_04-40-11.log,,94,,,3,4,0.9
72,Naive,2026-09-19_04-40-11.log,,94,,,6,7,0.913333
72,Naive,2026-09-19_04-40-11.log,,94,,,30,31,0.953333
72,Naive,2026-09-19_04-40-11.log,,94,,,156,157,0.963333
72,Naive,2026-09-19_04-40-11.log,,94,,,222,223,0.98
73,PSO,2026-09-19_04-52-47.log,60466,8,500.0,500.0,0,1,0.75
73,PSO,2026-09-19_04-52-47.log,60466,8,500.0,500.0,0,6,0.752778
73,PSO,2026-09-19_04-52-47.log,60466,8,500.0,500.0,0,11,0.813889
73,PSO,2026-09-19_04-52-47.log,60466,8,500.0,500.0,3,75,0.819444
73,PSO,2026-09-19_04-52-47.log,60466,8,500.0,500.0,8,170,0.844444
73,Naive,2026-09-19_05-07-10.log,,281,,,0,1,0.75
73,Naive,2026-09-19_05-07-10.log,,281,,,5,6,0.752778
73,Naive,2026-09-19_05-07-10.log,,281,,,10,11,0.813889
73,Naive,2026-09-19_05-07-10.log,,281,,,137,138,0.827778
73,Naive,2026-09-19_05-07-10.log,,281,,,299,300,0.85
74,PSO,2026-09-19_05-22-45.log,60466,8,600.0,600.0,0,1,0.538095
74,PSO,2026-09-19_05-22-45.log,60466,8,600.0,600.0,0,2,0.611905
74,PSO,2026-09-19_05-22-45.log,60466,8,600.0,600.0,0,8,0.614286
74,PSO,2026-09-19_05-22-45.log,60466,8,600.0,600.0,1,40,0.633333
74,PSO,2026-09-19_05-22-45.log,60466,8,600.0,600.0,20,412,0.640476
74,Naive,2026-09-19_05-38-29.log,,209,,,0,1,0.538095
74,Naive,2026-09-19_05-38-29.log,,209,,,1,2,0.611905
74,Naive,2026-09-19_05-38-29.log,,209,,,7,8,0.614286
74,Naive,2026-09-19_05-38-29.log,,209,,,26,27,0.65
74,Naive,2026-09-19_05-38-29.log,,209,,,51,52,0.654762
74,Naive,2026-09-19_05-38-29.log,,209,,,314,315,0.661905
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,0,1,0.414583
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,0,4,0.435417
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,0,5,0.5
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,0,10,0.502083
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,8,166,0.522917
75,PSO,2026-09-19_05-55-56.log,60466,8,700.0,700.0,12,248,0.564583
75,Naive,2026-09-19_06-12-48.log,,270,,,0,1,0.414583
75,Naive,2026-09-19_06-12-48.log,,270,,,3,4,0.435417
75,Naive,2026-09-19_06-12-48.log,,270,,,4,5,0.5
75,Naive,2026-09-19_06-12-48.log,,270,,,9,10,0.502083
75,Naive,2026-09-19_06-12-48.log,,270,,,26,27,0.504167
75,Naive,2026-09-19_06-12-48.log,,270,,,32,33,0.5375
75,Naive,2026-09-19_06-12-48.log,,270,,,39,40,0.55
75,Naive,2026-09-19_06-12-48.log,,270,,,170,171,0.560417
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,0,1,0.629167
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,0,8,0.654167
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,0,16,0.704167
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,1,27,0.708333
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,1,35,0.7375
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,2,48,0.766667
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,3,66,0.779167
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,4,90,0.7875
76,PSO,2026-09-19_15-27-26.log,37283284,2,350.0,350.0,6,133,0.791667
76,Naive,2026-09-19_15-34-35.log,,147,,,0,1,0.629167
76,Naive,2026-09-19_15-34-35.log,,147,,,7,8,0.654167
76,Naive,2026-09-19_15-34-35.log,,147,,,15,16,0.704167
76,Naive,2026-09-19_15-34-35.log,,147,,,25,26,0.720833
76,Naive,2026-09-19_15-34-35.log,,147,,,41,42,0.733333
76,Naive,2026-09-19_15-34-35.log,,147,,,62,63,0.741667
76,Naive,2026-09-19_15-34-35.log,,147,,,100,101,0.758333
76,Naive,2026-09-19_15-34-35.log,,147,,,219,220,0.775
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,0,1,0.48
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,0,2,0.496667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,0,4,0.513333
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,0,7,0.546667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,1,23,0.55
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,1,28,0.57
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,2,59,0.576667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,3,66,0.636667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,10,214,0.646667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,12,252,0.65
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,15,308,0.656667
77,PSO,2026-09-19_15-40-39.log,37283284,2,400.0,400.0,17,356,0.663333
77,Naive,2026-09-19_15-49-10.log,,126,,,0,1,0.48
77,Naive,2026-09-19_15-49-10.log,,126,,,1,2,0.496667
77,Naive,2026-09-19_15-49-10.log,,126,,,3,4,0.513333
77,Naive,2026-09-19_15-49-10.log,,126,,,6,7,0.546667
77,Naive,2026-09-19_15-49-10.log,,126,,,37,38,0.553333
77,Naive,2026-09-19_15-49-10.log,,126,,,47,48,0.583333
77,Naive,2026-09-19_15-49-10.log,,126,,,53,54,0.6
77,Naive,2026-09-19_15-49-10.log,,126,,,60,61,0.61
77,Naive,2026-09-19_15-49-10.log,,126,,,365,366,0.62
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,0,1,0.230556
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,0,4,0.3
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,0,5,0.344444
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,1,39,0.361111
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,3,70,0.372222
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,4,84,0.386111
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,4,90,0.388889
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,4,94,0.402778
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,4,99,0.433333
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,6,132,0.452778
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,7,160,0.461111
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,10,201,0.463889
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,11,236,0.466667
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,12,259,0.469444
78,PSO,2026-09-19_15-56-37.log,37283284,2,500.0,500.0,15,306,0.475
78,Naive,2026-09-19_16-06-20.log,,224,,,0,1,0.230556
78,Naive,2026-09-19_16-06-20.log,,224,,,3,4,0.3
78,Naive,2026-09-19_16-06-20.log,,224,,,4,5,0.344444
78,Naive,2026-09-19_16-06-20.log,,224,,,50,51,0.377778
78,Naive,2026-09-19_16-06-20.log,,224,,,58,59,0.397222
78,Naive,2026-09-19_16-06-20.log,,224,,,227,228,0.444444
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,0,1,0.138095
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,0,3,0.269048
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,0,16,0.297619
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,1,37,0.307143
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,6,126,0.314286
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,7,159,0.319048
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,9,187,0.32381
79,PSO,2026-09-19_16-14-24.log,37283284,2,600.0,600.0,16,340,0.32619
79,Naive,2026-09-19_16-25-04.log,,151,,,0,1,0.138095
79,Naive,2026-09-19_16-25-04.log,,151,,,2,3,0.269048
79,Naive,2026-09-19_16-25-04.log,,151,,,15,16,0.297619
79,Naive,2026-09-19_16-25-04.log,,151,,,186,187,0.309524
79,Naive,2026-09-19_16-25-04.log,,151,,,380,381,0.316667
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,0,1,0.19375
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,0,5,0.210417
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,0,13,0.264583
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,6,127,0.270833
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,6,128,0.279167
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,6,129,0.283333
80,PSO,2026-09-19_16-34-09.log,37283284,2,700.0,700.0,9,194,0.285417
80,Naive,2026-09-19_16-46-14.log,,109,,,0,1,0.19375
80,Naive,2026-09-19_16-46-14.log,,109,,,4,5,0.210417
80,Naive,2026-09-19_16-46-14.log,,109,,,12,13,0.264583
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,0,1,0.554167
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,0,3,0.608333
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,0,5,0.6625
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,0,19,0.666667
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,2,50,0.679167
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,3,62,0.725
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,4,85,0.7625
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,6,125,0.775
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,7,141,0.808333
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,12,245,0.8125
81,PSO,2026-09-19_16-56-51.log,1555680,2,350.0,350.0,13,264,0.816667
81,Naive,2026-09-19_17-04-05.log,,95,,,0,1,0.554167
81,Naive,2026-09-19_17-04-05.log,,95,,,2,3,0.608333
81,Naive,2026-09-19_17-04-05.log,,95,,,4,5,0.6625
81,Naive,2026-09-19_17-04-05.log,,95,,,18,19,0.666667
81,Naive,2026-09-19_17-04-05.log,,95,,,25,26,0.670833
81,Naive,2026-09-19_17-04-05.log,,95,,,42,43,0.691667
81,Naive,2026-09-19_17-04-05.log,,95,,,44,45,0.716667
81,Naive,2026-09-19_17-04-05.log,,95,,,68,69,0.7375
81,Naive,2026-09-19_17-04-05.log,,95,,,332,333,0.758333
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,0,1,0.423333
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,0,2,0.483333
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,0,7,0.56
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,0,9,0.583333
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,2,41,0.626667
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,2,48,0.656667
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,3,71,0.676667
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,3,75,0.683333
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,4,92,0.696667
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,6,123,0.7
82,PSO,2026-09-19_17-10-05.log,1555680,2,400.0,400.0,8,176,0.71
82,Naive,2026-09-19_17-18-54.log,,87,,,0,1,0.423333
82,Naive,2026-09-19_17-18-54.log,,87,,,1,2,0.483333
82,Naive,2026-09-19_17-18-54.log,,87,,,6,7,0.56
82,Naive,2026-09-19_17-18-54.log,,87,,,8,9,0.583333
82,Naive,2026-09-19_17-18-54.log,,87,,,45,46,0.633333
82,Naive,2026-09-19_17-18-54.log,,87,,,223,224,0.67
82,Naive,2026-09-19_17-18-54.log,,87,,,227,228,0.676667
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,0,1,0.166667
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,0,3,0.175
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,0,5,0.216667
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,0,6,0.383333
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,3,77,0.388889
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,4,86,0.391667
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,6,138,0.408333
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,10,217,0.413889
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,10,218,0.416667
83,PSO,2026-09-19_17-26-10.log,1555680,2,500.0,500.0,12,260,0.419444
83,Naive,2026-09-19_17-35-45.log,,278,,,0,1,0.166667
83,Naive,2026-09-19_17-35-45.log,,278,,,2,3,0.175
83,Naive,2026-09-19_17-35-45.log,,278,,,4,5,0.216667
83,Naive,2026-09-19_17-35-45.log,,278,,,5,6,0.383333
83,Naive,2026-09-19_17-35-45.log,,278,,,128,129,0.405556
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,0,1,0.157143
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,0,3,0.204762
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,0,4,0.214286
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,0,20,0.25
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,2,47,0.261905
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,3,65,0.271429
84,PSO,2026-09-19_17-43-37.log,1555680,2,600.0,600.0,8,178,0.283333
84,Naive,2026-09-19_17-53-40.log,,234,,,0,1,0.157143
84,Naive,2026-09-19_17-53-40.log,,234,,,2,3,0.204762
84,Naive,2026-09-19_17-53-40.log,,234,,,3,4,0.214286
84,Naive,2026-09-19_17-53-40.log,,234,,,19,20,0.25
84,Naive,2026-09-19_17-53-40.log,,234,,,42,43,0.257143
84,Naive,2026-09-19_17-53-40.log,,234,,,53,54,0.261905
84,Naive,2026-09-19_17-53-40.log,,234,,,122,123,0.264286
84,Naive,2026-09-19_17-53-40.log,,234,,,192,193,0.288095
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,0,1,0.1625
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,0,2,0.229167
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,0,4,0.239583
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,1,35,0.24375
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,5,104,0.25
85,PSO,2026-09-19_18-02-27.log,1555680,2,700.0,700.0,6,124,0.252083
85,Naive,2026-09-19_18-14-34.log,,181,,,0,1,0.1625
85,Naive,2026-09-19_18-14-34.log,,181,,,1,2,0.229167
85,Naive,2026-09-19_18-14-34.log,,181,,,3,4,0.239583
85,Naive,2026-09-19_18-14-34.log,,181,,,30,31,0.25
86,PSO,2026-09-19_18-25-03.log,60466,2,350.0,350.0,0,1,0.783333
86,PSO,2026-09-19_18-25-03.log,60466,2,350.0,350.0,2,58,0.866667
86,PSO,2026-09-19_18-25-03.log,60466,2,350.0,350.0,3,78,0.875
86,PSO,2026-09-19_18-25-03.log,60466,2,350.0,350.0,5,119,0.879167
86,PSO,2026-09-19_18-25-03.log,60466,2,350.0,350.0,13,265,0.8875
86,Naive,2026-09-19_18-32-19.log,,216,,,0,1,0.783333
86,Naive,2026-09-19_18-32-19.log,,216,,,91,92,0.870833
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,0,1,0.413333
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,0,3,0.56
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,0,10,0.566667
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,1,26,0.573333
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,2,42,0.586667
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,2,46,0.603333
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,3,62,0.67
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,4,94,0.683333
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,5,103,0.69
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,6,122,0.696667
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,7,145,0.706667
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,8,163,0.713333
87,PSO,2026-09-19_18-38-09.log,60466,2,400.0,400.0,10,206,0.72
87,Naive,2026-09-19_18-46-50.log,,81,,,0,1,0.413333
87,Naive,2026-09-19_18-46-50.log,,81,,,2,3,0.56
87,Naive,2026-09-19_18-46-50.log,,81,,,9,10,0.566667
87,Naive,2026-09-19_18-46-50.log,,81,,,36,37,0.58
87,Naive,2026-09-19_18-46-50.log,,81,,,78,79,0.596667
87,Naive,2026-09-19_18-46-50.log,,81,,,105,106,0.62
87,Naive,2026-09-19_18-46-50.log,,81,,,107,108,0.653333
87,Naive,2026-09-19_18-46-50.log,,81,,,123,124,0.68
87,Naive,2026-09-19_18-46-50.log,,81,,,161,162,0.693333
87,Naive,2026-09-19_18-46-50.log,,81,,,245,246,0.7
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,0,1,0.266667
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,0,2,0.344444
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,0,8,0.366667
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,0,13,0.386111
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,0,15,0.408333
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,1,22,0.425
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,1,29,0.427778
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,2,41,0.441667
