relays,350,400,500,600,700
2,0.03055599999999999,0.03222199999999997,0.015740333333333318,0.002380666666666679,0.012499999999999992
3,0.029166666666666674,0.012222333333333299,0.04351866666666667,0.027777666666666645,0.03402766666666666
4,0.01249966666666665,0.008889333333333341,0.056482,0.03174600000000002,0.03958366666666666
5,0.011111000000000057,0.013333333333333345,0.012963000000000021,-0.015079333333333333,0.020139000000000018
6,0.008332999999999998,0.008889000000000036,-0.001851666666666622,-0.005555333333333319,0.027777999999999987
7,0.0013886666666667047,0.006666666666666636,0.0018520000000000019,0.001587333333333348,-0.015277333333333329
8,0.005555666666666699,0.005555666666666663,-0.008333666666666684,0.014285666666666677,-0.01388900000000004
