scenario_id,sample_id,area_width,area_height,sink_x,sink_y,n_relays,relay_0_x,relay_0_y,relay_1_x,relay_1_y,relay_2_x,relay_2_y,relay_interface,relay_frequency,relay_bandwidth,relay_bitrate,relay_power,relay_traffic,node_interface,node_frequency,node_bandwidth,node_bitrate,node_power,node_traffic,propagation,packet_length,interval,network_seed,simulated_range,fitness
117,7,503.791,511.189,294.357,61.1849,3,242.805,179.546,273.512,187.245,416.304,132.236,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.483871
117,8,503.791,511.189,294.357,61.1849,3,219.03,184.454,282.703,195.24,348.858,31.9126,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.489247
117,9,503.791,511.189,294.357,61.1849,3,176.314,205.855,239.412,153.383,417.004,121.461,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.564516
118,0,530.374,547.962,212.419,526.174,3,157.652,486.51,208.613,528.892,324.155,495.174,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.349206
118,1,530.374,547.962,212.419,526.174,3,97.9811,547.962,278.103,547.962,288.914,500.241,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.301587
118,2,530.374,547.962,212.419,526.174,3,208.277,445.803,202.778,507.245,360.423,540.584,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.365079
118,3,530.374,547.962,212.419,526.174,3,117.989,444.272,138.814,547.962,273.494,547.962,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.301587
118,4,530.374,547.962,212.419,526.174,3,198.374,453.37,275.627,547.962,259.975,522.952,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.296296
118,5,530.374,547.962,212.419,526.174,3,116.148,535.071,130.305,547.962,249.805,462.482,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.291005
118,6,530.374,547.962,212.419,526.174,3,190.066,416.584,155.67,477.64,252.783,513.51,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.349206
118,7,530.374,547.962,212.419,526.174,3,196.917,508.824,204.375,467.72,305.259,490.257,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.301587
118,8,530.374,547.962,212.419,526.174,3,210.053,429.545,186.399,483.804,269.489,531.878,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.330688
118,9,530.374,547.962,212.419,526.174,3,182.421,513.611,281.327,532.879,376.818,547.962,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.28836
119,0,563.247,539.198,322.565,75.3896,3,298.488,415.632,225.188,150.009,232.985,304.199,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.568627
119,1,563.247,539.198,322.565,75.3896,3,248.431,340.251,290.311,184.59,253.806,237.39,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.458333
119,2,563.247,539.198,322.565,75.3896,3,281.79,374.967,255.903,199.605,300.407,297.755,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.531863
119,3,563.247,539.198,322.565,75.3896,3,278.993,340.24,277.686,213.47,276.05,237.808,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.458333
119,4,563.247,539.198,322.565,75.3896,3,328.204,405.179,266.241,185.674,216.294,302.217,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.556373
119,5,563.247,539.198,322.565,75.3896,3,282.636,394.511,300.869,191.109,299.444,304.778,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.514706
119,6,563.247,539.198,322.565,75.3896,3,255.995,413.977,271.95,161.967,260.632,261.267,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.517157
119,7,563.247,539.198,322.565,75.3896,3,305.867,355.559,237.957,201.011,219.531,320.701,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.541667
119,8,563.247,539.198,322.565,75.3896,3,309.209,345.04,228.685,153.352,235.048,279.295,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.539216
119,9,563.247,539.198,322.565,75.3896,3,229.839,387.642,249.636,162.74,200.405,286.493,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.529412
120,0,513.938,563.645,346.02,4.78698,3,437.257,11.9023,213.883,47.2938,84.776,113.198,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.400966
120,1,513.938,563.645,346.02,4.78698,3,486.772,0,255.965,72.7899,135.561,98.0063,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.379227
120,2,513.938,563.645,346.02,4.78698,3,484.293,59.775,205.094,0,117.589,91.091,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.369565
120,3,513.938,563.645,346.02,4.78698,3,364.198,65.4799,288.275,81.7915,160.598,104.05,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.396135
120,4,513.938,563.645,346.02,4.78698,3,460.663,47.5907,213.932,0,163.287,61.6128,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.321256
120,5,513.938,563.645,346.02,4.78698,3,433.587,21.6385,198.944,13.3193,140.94,120.988,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.39372
120,6,513.938,563.645,346.02,4.78698,3,458.378,69.722,267.804,78.5975,140.312,136.658,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.437198
120,7,513.938,563.645,346.02,4.78698,3,410.652,71.4957,246.972,56.0849,140.859,141.368,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.456522
120,8,513.938,563.645,346.02,4.78698,3,403.689,40.9106,244.656,77.7687,107.725,58.7632,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.362319
120,9,513.938,563.645,346.02,4.78698,3,432.053,47.8687,268.95,4.22363,155.567,67.2589,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.350242
121,0,591.995,504.751,507.223,158.555,3,470.415,233.902,335.343,239.149,579.311,91.1902,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.292308
121,1,591.995,504.751,507.223,158.555,3,443.804,178.395,343.818,187.025,591.995,114.994,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.335897
121,2,591.995,504.751,507.223,158.555,3,466.33,303.988,354.048,282.325,574.356,81.9889,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.312821
121,3,591.995,504.751,507.223,158.555,3,480.387,246.549,332.096,275.924,547.649,51.7083,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.274359
121,4,591.995,504.751,507.223,158.555,3,464.265,219.696,375.221,234.669,576.548,167.139,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.271795
121,5,591.995,504.751,507.223,158.555,3,425.36,173.813,332.435,184.548,554.432,53.5691,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.361538
121,6,591.995,504.751,507.223,158.555,3,410.583,179.545,266.395,227.956,591.995,149.949,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.330769
121,7,591.995,504.751,507.223,158.555,3,395.313,192.413,374.973,303.728,521.667,152.238,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.279487
121,8,591.995,504.751,507.223,158.555,3,424.984,173.838,408.125,300.436,591.995,55.1895,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.310256
121,9,591.995,504.751,507.223,158.555,3,462.822,191.25,356.527,300.915,591.995,127.712,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.217949
122,0,545.439,521.56,284.915,62.2176,3,215.05,265.485,306.43,370.469,165.017,158.12,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.353535
122,1,545.439,521.56,284.915,62.2176,3,162.761,219.931,286.444,293.425,230.05,103.665,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.409091
122,2,545.439,521.56,284.915,62.2176,3,215.124,239.209,250.428,296.96,194.2,105.997,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.411616
122,3,545.439,521.56,284.915,62.2176,3,169.634,197.281,286.551,298.982,241.735,124.969,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.383838
122,4,545.439,521.56,284.915,62.2176,3,266.272,283.997,311.183,306.692,233.725,158.73,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.396465
122,5,545.439,521.56,284.915,62.2176,3,169.555,270.856,263.927,332.774,228.604,158.295,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.388889
122,6,545.439,521.56,284.915,62.2176,3,150.551,284.246,257.731,330.615,181.704,136.92,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.45202
122,7,545.439,521.56,284.915,62.2176,3,189.299,267.217,297.563,321.941,231.309,130.165,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.376263
122,8,545.439,521.56,284.915,62.2176,3,267.441,251.061,280.712,297.502,225.513,145.887,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.381313
122,9,545.439,521.56,284.915,62.2176,3,221.423,214.131,234.332,365.864,243.519,112.592,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.361111
123,0,542.762,594.092,440.555,530.551,3,416.104,330.755,522.002,475.341,394.074,404.746,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.385714
123,1,542.762,594.092,440.555,530.551,3,478.394,409.607,542.762,422.02,406.869,441.859,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.311905
123,2,542.762,594.092,440.555,530.551,3,452.527,381.646,542.762,468.512,400.229,353.539,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.371429
123,3,542.762,594.092,440.555,530.551,3,479.916,372.516,463.983,436.931,377.895,460.865,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.333333
123,4,542.762,594.092,440.555,530.551,3,446.742,338.674,542.762,410.743,459.515,426.205,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.342857
123,5,542.762,594.092,440.555,530.551,3,373.302,302.641,491.524,483.864,394.354,434.888,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.421429
123,6,542.762,594.092,440.555,530.551,3,368.781,332.95,505.046,470.046,323.478,433.734,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.397619
123,7,542.762,594.092,440.555,530.551,3,376.158,330.937,491.922,512.401,380.189,478.687,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.407143
123,8,542.762,594.092,440.555,530.551,3,454.087,361.487,496.382,516.562,401.772,393.397,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.354762
123,9,542.762,594.092,440.555,530.551,3,431.681,278.938,450.99,483.904,426.304,362.686,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.4
124,0,546.009,555.697,291.193,434.236,3,184.782,475.082,400.021,488.017,160.28,444.766,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.452381
124,1,546.009,555.697,291.193,434.236,3,158.016,458.996,421.141,414.482,127.443,458.921,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.505291
124,2,546.009,555.697,291.193,434.236,3,240.002,521.509,441.084,443.178,237.612,436.519,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.462963
124,3,546.009,555.697,291.193,434.236,3,160.77,443.156,375.54,524.851,189.799,443.161,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.42328
124,4,546.009,555.697,291.193,434.236,3,170.029,450.933,441.889,413.687,137.812,421.2,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.497354
124,5,546.009,555.697,291.193,434.236,3,194.198,416.145,361.202,466.143,109.422,370.213,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.494709
124,6,546.009,555.697,291.193,434.236,3,263.671,494.453,380.473,552.847,196.533,469.768,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.399471
124,7,546.009,555.697,291.193,434.236,3,204.074,438.646,423.608,505.003,109.341,481.456,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.433862
124,8,546.009,555.697,291.193,434.236,3,222.518,511.481,381.689,412.459,214.289,408.873,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.468254
124,9,546.009,555.697,291.193,434.236,3,258.713,494.648,375.814,520.696,116.801,486.668,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.425926
125,0,577.668,520.196,487.105,61.4076,3,483.601,245.246,391.659,264.776,458.709,136.61,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.352657
125,1,577.668,520.196,487.105,61.4076,3,478.707,217.426,439.163,272.965,401.088,95.9047,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.326087
125,2,577.668,520.196,487.105,61.4076,3,499.809,288.626,428.556,262.701,472.883,210.031,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.318841
125,3,577.668,520.196,487.105,61.4076,3,454.628,192.005,426.408,217.084,471.6,186.376,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.253623
125,4,577.668,520.196,487.105,61.4076,3,488.639,238.308,443.046,255.058,425.633,117.507,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.323671
125,5,577.668,520.196,487.105,61.4076,3,527.477,251.327,404.486,198.806,452.351,207.902,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.243961
125,6,577.668,520.196,487.105,61.4076,3,443.979,173.833,374.571,285.947,489.298,188.694,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.342995
125,7,577.668,520.196,487.105,61.4076,3,481.96,225.675,446.403,289.329,413.69,89.9883,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.309179
125,8,577.668,520.196,487.105,61.4076,3,422.834,292.029,455.301,323.56,397.323,146.305,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.39372
125,9,577.668,520.196,487.105,61.4076,3,458.627,240.916,435.89,190.888,393.808,79.756,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.311594
126,0,502.601,515.98,400.829,221.456,3,180.675,237.852,260.266,198.186,349.72,157.369,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.425641
126,1,502.601,515.98,400.829,221.456,3,114.841,195.931,250.315,172.982,304.541,143.38,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.4
126,2,502.601,515.98,400.829,221.456,3,142.242,191.018,237.102,190.869,337.539,203.704,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.428205
126,3,502.601,515.98,400.829,221.456,3,232.142,266.808,334.184,180.866,298.203,231.608,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.376923
126,4,502.601,515.98,400.829,221.456,3,256.797,244.289,255.888,167.019,312.263,149.628,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.369231
126,5,502.601,515.98,400.829,221.456,3,116.289,165.049,258.891,146.017,283.42,226.291,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.45641
126,6,502.601,515.98,400.829,221.456,3,236.447,222.43,288.849,122.903,272.431,80.2761,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.358974
126,7,502.601,515.98,400.829,221.456,3,108.741,278.907,187.435,239.16,316.724,196.474,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.438462
126,8,502.601,515.98,400.829,221.456,3,254.271,315.4,327.148,226.031,429.382,169.156,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.384615
126,9,502.601,515.98,400.829,221.456,3,205.174,247.138,279.019,262.112,353.685,222.725,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.335897
127,0,561.092,517.59,219.336,370.938,3,375.595,488.117,299.773,329.182,299.295,410.749,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.4
127,1,561.092,517.59,219.336,370.938,3,382.659,417.459,235.356,285.048,360.984,348.036,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.480952
127,2,561.092,517.59,219.336,370.938,3,363.543,468.891,343.875,362.549,272.566,394.233,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.366667
127,3,561.092,517.59,219.336,370.938,3,305.037,517.59,249.787,329.717,221.82,405.678,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.347619
127,4,561.092,517.59,219.336,370.938,3,337.258,505.257,356.471,299.952,305.563,406.4,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.447619
127,5,561.092,517.59,219.336,370.938,3,426.229,517.59,324.927,311.485,360.769,412.874,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.454762
127,6,561.092,517.59,219.336,370.938,3,347.104,448.283,307.953,256.967,311.388,333.78,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.47619
127,7,561.092,517.59,219.336,370.938,3,370.284,443.736,221.653,252.516,316.838,408.738,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.514286
127,8,561.092,517.59,219.336,370.938,3,397.444,416.816,225.953,332.254,242.838,411.238,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.447619
127,9,561.092,517.59,219.336,370.938,3,413.308,488.934,320.611,267.411,297.275,389.218,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.5
128,0,529.112,569.022,48.1569,11.3799,3,153.431,23.2734,130.262,168.546,160.071,87.6916,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.247222
128,1,529.112,569.022,48.1569,11.3799,3,121.466,56.8007,79.9197,214.627,161.172,118.806,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.288889
128,2,529.112,569.022,48.1569,11.3799,3,220.736,71.4776,191,161.601,86.0547,137.335,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.313889
128,3,529.112,569.022,48.1569,11.3799,3,113.549,80.7678,124.511,160.181,106.276,33.6391,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.208333
128,4,529.112,569.022,48.1569,11.3799,3,218.557,40.1235,125.414,138.519,109.885,52.9303,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.302778
128,5,529.112,569.022,48.1569,11.3799,3,201.126,0,127.239,175.821,236.042,109.981,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.263889
128,6,529.112,569.022,48.1569,11.3799,3,87.4994,94.1711,196.451,161.108,99.9445,143.709,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.261111
128,7,529.112,569.022,48.1569,11.3799,3,141.3,53.6917,73.1447,196.665,128.808,116.273,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.263889
128,8,529.112,569.022,48.1569,11.3799,3,143.922,103.042,151.604,153.778,121.64,159.849,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.216667
128,9,529.112,569.022,48.1569,11.3799,3,166.206,0,133.715,135.363,144.782,115.776,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.001,0,0,32,5,42,155,0.222222
129,0,589.038,563.462,507.167,533.077,3,403.705,424.832,528.317,348.904,339.125,340.639,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.402985
129,1,589.038,563.462,507.167,533.077,3,396.98,434.567,511.392,373.494,347.767,412.943,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.348259
129,2,589.038,563.462,507.167,533.077,3,394.274,455.053,459.062,411.948,351.722,338.168,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.368159
129,3,589.038,563.462,507.167,533.077,3,470.442,416.68,486.967,314.193,418.263,412.652,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.340796
129,4,589.038,563.462,507.167,533.077,3,430.014,449.999,506.596,352.602,410.562,319.611,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.338308
129,5,589.038,563.462,507.167,533.077,3,382.239,494.257,516.834,415.405,268.002,393.573,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.430348
129,6,589.038,563.462,507.167,533.077,3,381.879,476.939,569.309,419.392,336.972,381.787,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.330846
129,7,589.038,563.462,507.167,533.077,3,463.175,373.237,580.531,396.694,374.123,361.483,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,32,5,42,155,0.310945
