scenario_id,sample_id,area_width,area_height,sink_x,sink_y,n_relays,relay_0_x,relay_0_y,relay_1_x,relay_1_y,relay_2_x,relay_2_y,relay_3_x,relay_3_y,relay_interface,relay_frequency,relay_bandwidth,relay_bitrate,relay_power,relay_traffic,node_interface,node_frequency,node_bandwidth,node_bitrate,node_power,node_traffic,propagation,packet_length,interval,network_seed,simulated_range,fitness
67,10,350,350,0,0,4,149.619,271.359,118.202,83.6396,295.948,186.629,150.854,211.216,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
67,11,350,350,0,0,4,210.956,295.086,106.751,71.9011,335.532,240.489,191.739,188.497,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
67,12,350,350,0,0,4,200.145,238.632,47.8609,43.7717,283.21,276.222,151.844,151.373,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.758333
67,13,350,350,0,0,4,133.31,250.881,7.06435,99.0528,223.909,151.064,129.864,125.503,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
67,14,350,350,0,0,4,137.088,200.478,27.661,116.825,262.134,258.93,93.8273,193.889,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
67,15,350,350,0,0,4,123.675,256.901,84.2877,31.1323,263.167,282.629,99.2415,170.88,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.825
67,16,350,350,0,0,4,198.954,222.753,0,107.436,274.16,222.759,79.9764,218.999,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
67,17,350,350,0,0,4,255.125,211.287,103.684,35.4146,319.854,169.535,137.755,126.589,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
67,18,350,350,0,0,4,231.717,318.32,107.544,68.2863,295.961,218.104,175.369,158.804,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
67,19,350,350,0,0,4,150.613,220.339,43.4769,90.7953,255.672,175.478,71.4561,138.033,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
68,0,350,350,0,0,4,189.751,215.009,315.196,266.683,146.331,75.2903,50.4006,140.516,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.904167
68,1,350,350,0,0,4,266.128,142.58,350,228.999,208.887,57.8958,87.1275,95.7643,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
68,2,350,350,0,0,4,169.543,149.745,298.372,203.92,111.462,144.561,30.3041,123.304,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
68,3,350,350,0,0,4,169.656,162.974,275.556,193.008,149.668,63.5001,83.8181,90.3715,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
68,4,350,350,0,0,4,163.835,163.087,350,210.114,214.605,149.697,75.007,126.045,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
68,5,350,350,0,0,4,223.383,138.941,253.834,249.082,110.904,40.6011,79.5405,100.097,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
68,6,350,350,0,0,4,130.084,230.456,309.297,207.904,202.786,134.689,92.4746,92.4733,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.954167
68,7,350,350,0,0,4,262.527,192.19,317.578,277.334,175.016,115.054,106.395,96.6571,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
68,8,350,350,0,0,4,182.776,156.338,236.28,246.8,76.9906,62.7619,120.701,205.695,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.945833
68,9,350,350,0,0,4,216.996,172.248,350,187.98,151.684,137.753,90.1207,76.3888,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
68,10,350,350,0,0,4,233.403,242.924,243.21,245.357,204.416,108.5,97.7556,108.421,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.908333
68,11,350,350,0,0,4,256.698,233.283,305.552,195.636,155.104,126.129,51.111,128.912,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
68,12,350,350,0,0,4,191.85,246.612,252.704,308.249,139.714,119.721,35.916,133.754,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
68,13,350,350,0,0,4,269.243,171.452,310.148,314.037,133.366,140.335,85.4541,73.9832,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
68,14,350,350,0,0,4,198.02,250.253,266.638,224.794,174.296,148.85,108.61,103.187,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
68,15,350,350,0,0,4,210.64,180.316,291.507,232.803,82.1813,72.1816,83.502,143.4,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
68,16,350,350,0,0,4,132.401,238.669,278.81,248.142,123.292,93.7989,6.95886,89.7065,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
68,17,350,350,0,0,4,168.895,185.362,276.6,232.511,117.177,32.9673,125.437,128.836,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
68,18,350,350,0,0,4,195.576,243.304,295.731,253.756,82.8087,104.634,50.4709,217.673,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
68,19,350,350,0,0,4,142.502,146.646,244.387,244.624,81.2355,90.0462,27.512,174.704,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9125
69,0,350,350,0,0,4,211.293,233.223,61.297,15.1435,156.073,107.849,291.02,264.301,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
69,1,350,350,0,0,4,288.929,180.232,72.1993,72.9466,169.645,143.684,225.592,267.637,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
69,2,350,350,0,0,4,220.804,177.241,120.235,0,142.876,56.2168,317.852,259.971,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
69,3,350,350,0,0,4,261.683,307.21,101.222,0,169.812,127.949,290.318,212.636,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
69,4,350,350,0,0,4,233.107,163.838,48.901,37.6014,142.667,57.1169,243.437,259.336,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
69,5,350,350,0,0,4,221.267,167.668,105.814,50.3953,183.588,109.111,342.925,202.202,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.825
69,6,350,350,0,0,4,196.493,237.58,123.141,28.1662,232.67,98.9914,216.037,252.321,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
69,7,350,350,0,0,4,210.938,206.168,44.0812,0,173.43,63.4579,222.322,207.771,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
69,8,350,350,0,0,4,269.504,220.471,92.8451,0,205.082,88.2267,265.093,283.405,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
69,9,350,350,0,0,4,238.789,264.395,60.8961,85.303,202.64,120.842,258.339,274.976,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
69,10,350,350,0,0,4,229.007,291.874,118.896,0,130.803,125.532,226.491,196.54,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.870833
69,11,350,350,0,0,4,227.176,235.529,58.5361,25.7517,110.377,158.51,350,261.656,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.7625
69,12,350,350,0,0,4,146.926,165.928,74.4778,51.0585,145.581,81.9611,265.516,249.154,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.85
69,13,350,350,0,0,4,200.099,207.329,101.263,34.7341,150.794,175.688,305.241,268.805,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.804167
69,14,350,350,0,0,4,185.499,185.026,14.9067,0,139.746,44.3679,271.924,286.435,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.804167
69,15,350,350,0,0,4,148.295,210.059,89.2373,0,89.4046,135.062,237.074,244,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
69,16,350,350,0,0,4,184.587,166.366,0,0,139.635,41.5482,312.663,192.281,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
69,17,350,350,0,0,4,135.219,260.281,61.9676,78.841,137.523,123.099,215.803,331.35,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.870833
69,18,350,350,0,0,4,185.721,191.543,124.856,4.32127,89.4823,102.749,306.15,251.942,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
69,19,350,350,0,0,4,196.807,198.897,44.6776,39.5484,98.8485,131.822,218.942,340.262,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
70,0,350,350,0,0,4,54.9012,83.774,264.4,217.049,172.237,156.507,189.613,307.118,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.870833
70,1,350,350,0,0,4,123.325,22.0294,225.065,176.745,130.127,100.764,265.131,237.642,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
70,2,350,350,0,0,4,133.932,56.2291,296.282,188.445,143.119,182.847,241.472,255.091,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
70,3,350,350,0,0,4,81.6704,22.0618,256.067,183.505,162.303,116.766,182.952,228.16,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.791667
70,4,350,350,0,0,4,57.4606,135.895,288.659,222.162,173.076,201.684,163.887,350,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
70,5,350,350,0,0,4,126.274,39.6001,243.812,226.001,212.547,91.8462,228.514,322.609,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
70,6,350,350,0,0,4,98.0162,100.565,263.052,238.403,149.028,213.63,112.31,229.02,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
70,7,350,350,0,0,4,76.4502,55.1212,235.797,235.787,96.8954,181.854,247.362,350,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
70,8,350,350,0,0,4,90.2768,94.8896,266.205,143.619,142.327,190.586,151.732,320.787,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
70,9,350,350,0,0,4,59.2565,137.266,255.164,282.682,199.256,121.619,261.636,232.719,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.85
70,10,350,350,0,0,4,87.4255,105.44,217.497,196.598,200.139,210.539,143.165,231.122,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
70,11,350,350,0,0,4,107.823,71.7917,258.83,156.757,95.2366,211.803,219.076,277.032,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.95
70,12,350,350,0,0,4,54.8971,43.5963,215.667,207.09,184.72,93.2123,261.783,328.487,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
70,13,350,350,0,0,4,107.005,66.6407,309.435,139.3,213.805,159.556,115.147,249.429,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
70,14,350,350,0,0,4,119.999,5.57076,300.047,199.831,241.915,88.7812,237.759,280.075,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
70,15,350,350,0,0,4,26.945,126.879,288.626,279.85,106.855,232.442,155.757,348.863,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
70,16,350,350,0,0,4,68.147,68.1652,239.33,273.873,163.46,130,248.493,239.96,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
70,17,350,350,0,0,4,118.167,64.6283,203.836,159.297,95.9259,146.198,266.787,259.973,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
70,18,350,350,0,0,4,74.6926,124.052,264.436,198.167,176.084,138.091,186.174,298.653,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
70,19,350,350,0,0,4,25.9937,105.475,252.298,201.214,148.912,103.242,179.278,227.96,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
71,0,350,350,0,0,4,294.296,300.572,92.7841,37.316,78.3232,149.107,181.522,212.329,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
71,1,350,350,0,0,4,232.163,296.085,152.245,102.241,90.7083,81.7859,166.958,186.169,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
71,2,350,350,0,0,4,263.322,314.312,68.5203,38.3739,123.071,167.092,143.153,286.011,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
71,3,350,350,0,0,4,294.567,259.48,61.3588,74.3237,97.9168,181.801,167.03,206.362,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
71,4,350,350,0,0,4,243.924,225.836,49.4487,58.6044,33.4408,147.25,118.18,200.428,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
71,5,350,350,0,0,4,273.243,235.187,129.564,54.6425,141.352,134.357,215.945,154.781,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
71,6,350,350,0,0,4,256.784,237.421,44.2591,18.1823,47.6815,93.5971,145.56,137.759,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
71,7,350,350,0,0,4,314.421,312.106,98.3165,57.4213,154.751,164.262,186.457,263.51,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
71,8,350,350,0,0,4,246.387,350,41.7244,106.614,92.7369,155.579,128.519,268.045,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.795833
71,9,350,350,0,0,4,350,324.571,31.4875,114.102,127.154,176.931,237.339,258.609,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8
71,10,350,350,0,0,4,234.721,324.45,96.0419,0,136.78,123.296,234.628,209.109,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
71,11,350,350,0,0,4,259.489,258.861,113.059,61.0534,93.5862,138.813,196.441,160.091,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
71,12,350,350,0,0,4,222.05,224.706,33.8786,106.195,28.8903,156.36,145.676,177.953,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.825
71,13,350,350,0,0,4,221.815,299.667,94.6589,91.2848,120.568,202,140.537,244.564,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
71,14,350,350,0,0,4,217.954,250.999,118.054,92.2314,141.819,83.6849,222.223,161.598,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.870833
71,15,350,350,0,0,4,228.437,232.823,92.8227,70.0717,117.595,144.649,111.765,219.995,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
71,16,350,350,0,0,4,226.862,221.618,63.059,25.8599,126.031,140.504,111.374,136.395,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.783333
71,17,350,350,0,0,4,251.19,248.539,24.1956,95.0751,64.9791,184.82,186.15,189.489,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
71,18,350,350,0,0,4,322.613,248.653,46.9342,8.85976,113.638,123.784,175.571,257.496,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.808333
71,19,350,350,0,0,4,254.53,337.551,46.6958,0.246968,147.656,99.3497,207.387,195.656,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
72,0,350,350,0,0,4,216.901,200.996,124.175,136.452,22.6558,26.4511,336.779,284.89,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
72,1,350,350,0,0,4,233.553,191.409,153.725,144.471,60.9467,79.3926,341.226,230.23,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
72,2,350,350,0,0,4,233.473,148.44,95.4875,90.3044,32.401,99.1255,350,233.94,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.783333
72,3,350,350,0,0,4,184.613,170.623,137.364,127.699,0,75.6521,288.665,216.187,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
72,4,350,350,0,0,4,198.972,217.351,80.4411,188.601,98.5665,81.1023,283.694,319.258,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
72,5,350,350,0,0,4,241.404,254.989,128.578,195.621,96.7766,93.2462,257.479,245.215,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
72,6,350,350,0,0,4,149.271,167.542,94.1384,206.663,87.792,43.445,291.7,212.625,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.904167
72,7,350,350,0,0,4,277.206,161.695,140.459,158.109,54.1316,49.6128,350,253.296,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
72,8,350,350,0,0,4,243.272,207.179,114.382,141.061,45.3788,81.2493,350,288.674,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
72,9,350,350,0,0,4,234.617,175.603,140.141,182.736,63.5839,100.337,291.561,291.525,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
72,10,350,350,0,0,4,162.888,197.842,63.9528,204.97,96.8721,66.7008,270.911,239.855,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
72,11,350,350,0,0,4,153.697,182.332,55.9969,137.025,0,0,270.073,215.489,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
72,12,350,350,0,0,4,196.503,243.375,99.8909,188.969,50.7113,94.6523,276.048,269.119,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
72,13,350,350,0,0,4,271.618,152.096,140.553,89.9914,0,75.9173,339.111,209.193,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.808333
72,14,350,350,0,0,4,222.32,134.972,127.366,127.584,99.9456,91.1367,281.321,271.869,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
72,15,350,350,0,0,4,292.142,162.224,154.715,132.886,48.8867,51.5435,300.956,280.727,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
72,16,350,350,0,0,4,169.218,129.177,161.724,80.2485,87.1088,96.2376,268.462,227.496,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
72,17,350,350,0,0,4,173.069,191.575,98.1031,170.856,61.0966,38.3297,268.537,224.913,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
72,18,350,350,0,0,4,211.795,198.044,187.89,148.756,84.42,49.9653,277.914,302.579,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
72,19,350,350,0,0,4,212.442,194.068,65.6776,172.581,27.7715,66.0844,350,214.41,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
73,0,350,350,0,0,4,304.394,264.748,155.987,105.814,197.328,219.915,87.4528,84.3137,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
73,1,350,350,0,0,4,267.741,207.824,113.221,71.2943,170.238,173.985,53.4441,60.1916,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
73,2,350,350,0,0,4,306.705,232.714,95.6265,79.6992,181.049,190.017,154.098,147.26,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.825
73,3,350,350,0,0,4,226.042,201.249,175.067,127.857,199.204,187.497,90.3122,43.084,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
73,4,350,350,0,0,4,287.018,194.97,152.29,137.731,223.008,249.371,55.7341,33.19,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
73,5,350,350,0,0,4,228.494,229.631,166.775,178.61,184.718,282.104,88.935,56.0021,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
73,6,350,350,0,0,4,310.226,283.242,85.9706,93.3451,195.573,189.828,127.194,137.116,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.808333
73,7,350,350,0,0,4,268.985,281.924,111.635,99.9058,197.117,191.767,52.3612,83.9656,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
73,8,350,350,0,0,4,294.066,241.254,103.07,99.1234,185.363,239.068,113.898,109.886,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
73,9,350,350,0,0,4,350,299.34,177.451,108.517,244.393,220.466,127.809,19.1036,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
