relay_power,0.00224,0.001,0.000316
0.00224,0.015740333333333318,0.03611166666666665,0.022222333333333334
0.001,0.01666633333333334,0.003703999999999985,0.0027780000000000027
0.000316,0.012037,0.012036933333333338,0.012962966666666664
