relay_power,0.00224,0.001,0.000316
0.00224,0.014814666666666643,0.03240799999999999,0.020370666666666665
0.001,0.01666633333333334,0.003703999999999985,0.0027780000000000027
0.000316,0.012037,0.012036933333333338,0.012962966666666664
